,sentence_file,sentence,idiomatic_part,ip_start,ip_length,tags
1887,sentence_4701.txt,Since 1966 our knowledge of ganglion cell classes has increased in leaps and bounds.,leaps and bounds,67,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1888,sentence_4704.txt,"We've all come a long way, Carrie, and we're going to go a lot farther.",come a long way,10,15,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1889,sentence_4705.txt,Basic research on petrochemicals was at a low ebb around 1980.,at a low ebb,37,12,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]"
1890,sentence_4708.txt,"Still, the Poles appear determined to make a go of it.",make a go of,38,12,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1891,sentence_471.txt,"Anne Dawson, had your chips?",had your chips,13,14,"[0, 0, 1, 1, 1]"
1892,sentence_4712.txt,"Though generally they are only out by one grade, that can be make or break for some.",make or break,61,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
1893,sentence_4715.txt,This is the moment of truth for the Lions the six build-up provincial games can be forgotten.,moment of truth,12,15,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1894,sentence_4721.txt,"Flotation is still not out of the picture, with 1994 being forecast as the big year.",out of the picture,23,18,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1895,sentence_4723.txt,"Faced with a family mutiny, he decided to pack it in and sell up.",pack it in,42,10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1896,sentence_4724.txt,"For our purposes, only the final group pass muster into the Soviet Empire, but the others are worth noting in passing.",pass muster,39,11,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1897,sentence_4729.txt,There is more than a touch of rags to riches in the story of the outsize barons.,rags to riches,30,14,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1898,sentence_473.txt,"If I come to grief, Hilary, then so will you.",come to grief,5,13,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1899,sentence_4730.txt,"But if Mr Kohl is now riding high, East German expectations are riding higher.",riding high,22,11,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1900,sentence_4731.txt,"He could not therefore help but rise to the occasion, as he had risen to it before.",rise to the occasion,32,20,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1901,sentence_4733.txt,The bland and the placid may seem to sail through life but they are either living a superficial existence or else.,sail through,37,12,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1902,sentence_4734.txt,"The last two competitors may be called upon to save the day, so always ensure that you keep at least one good finisher.",save the day,47,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1903,sentence_4735.txt,IBM cuts four euro plants loose to sink or swim.,sink or swim,35,12,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1904,sentence_4737.txt,Not since the surprise smash hit of the year cast a rosy glow over Shore's vehicle.,smash hit,23,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1905,sentence_474.txt,Sure an' they must be pleased seein' the geddle come up in the world like she has.,come up in the world,48,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
1906,sentence_4742.txt,A top dog always wants to be top dog.,top dog,2,7,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
1907,sentence_4742.txt,A top dog always wants to be top dog.,top dog,29,7,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
1908,sentence_4743.txt,"All in all, it can only mean that tea time is on the up and up.",on the up and up,46,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1909,sentence_4747.txt,The Premier League new boys finished with the wooden spoon after losing a penalty shoot out 5-4 to John Toshack's Real Sociedad.,wooden spoon,46,12,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1910,sentence_4750.txt,"Even so, dismissal should never come as a bolt from the blue, however exalted your place in the corporate hierarchy.",bolt from the blue,42,18,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1911,sentence_4751.txt,Signor Candiano's letter had come out of the blue.,out of the blue,34,15,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
1912,sentence_4756.txt,Ronni's jaw dropped open.,jaw dropped,8,11,"[0, 1, 1, 0]"
1913,sentence_476.txt,"This will include male 40, 45 and 50 plus events plus male and female categories, with the first three finishers to count. With 400 to the first man home and 300 to the first lady and considerable training grants throughout, Lisburn looks sure to turn up trumps once again.",turn up trumps,247,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
1914,sentence_4760.txt,"Why, lo and behold, one of them would solemnly type' Methinks it is like a weasel, and another would almost certainly type' I think therefore I am'.",lo and behold,5,13,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1915,sentence_4763.txt,The blood ran cold in Rory's veins as she stood rooted to the spot in horror.,rooted to the spot,48,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]"
1916,sentence_4766.txt,We were all struck dumb for the moment.,struck dumb,12,11,"[0, 0, 0, 1, 1, 0, 0, 0]"
1917,sentence_4775.txt,"They'll come to blows with the Kurds, who'll want their own state.",come to blows,8,13,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1918,sentence_4778.txt,Subarctic fishing grounds that were once free for all are now controlled by the country.,free for all,41,12,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1919,sentence_478.txt,Today's sticker is from the French Grand Prix he won to get back on course for the title with his sixth superb victory.,on course for,65,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1920,sentence_4781.txt,"If 13 of them had been nasty, Tit for Tat wouldn't have won.",Tit for Tat,30,11,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1921,sentence_4782.txt,The organisation representing rank and file members of the Republic's army was up in arms today over a new security vetting procedure.,up in arms,79,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1922,sentence_4784.txt,"Written in verse, the play was set in the Middle Ages and told of a soldier back from seven years in the wars who wanted to die and a beautiful witch who wanted to live.",in the wars,98,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1923,sentence_4785.txt,Whether this input has made a significant impact on the pattern of activity is a moot point.,a moot point,79,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1924,sentence_4787.txt,Alexander found himself at odds with these famous words of Shakespeare.,at odds,24,7,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1925,sentence_4789.txt,"My dear Dowdy, out of the question.",out of the question,15,19,"[0, 0, 0, 1, 1, 1, 1]"
1926,sentence_479.txt,He says that he managed to stay on the crest of the wave.,crest of the wave,39,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1927,sentence_48.txt,"Someone was saying on television, one of those, er petrol weekend things, about all the black things, and they they were saying, you know, the black a black mood.",black mood,151,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1928,sentence_480.txt,The first principle of success in any walk of life is to know when to cut your losses.,cut your losses,70,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1929,sentence_4801.txt,"To some extent, that is water under the bridge.",water under the bridge,24,22,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
1930,sentence_481.txt,You cut your own throat already when you wrote the script for Connie's disappearance.,cut your own throat,4,19,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1931,sentence_4813.txt,Marcian and Leo found themselves at loggerheads not so much over the dogmatic formulation as over the disciplinary canons that were appended.,at loggerheads,33,14,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1932,sentence_4818.txt,"It is a brave agency that will argue the toss in the circumstances, and a lucky one that will find a client ready to listen.",argue the toss,31,14,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1933,sentence_482.txt,"He tell me that it is a dead cert, we can make an absolute killing by taking a percentage of the profits.",dead cert,24,9,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1934,sentence_4821.txt,"As food can become the ammunition in a battle of wills between children and their parents, so, too, can the process of toilet training.",battle of wills,39,15,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1935,sentence_4823.txt,The policy of fixed commissions had remained a major bone of contention throughout the Government's dispute with the Stock Exchange.,bone of contention,53,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1936,sentence_4828.txt,With the ICAEW examinations the tutors would be up in arms if any referral subject had a pass rate less than the rate for students sitting all papers.,up in arms,48,10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1937,sentence_483.txt,They think I'm a dead duck but it's not been a time you could write off.,dead duck,17,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1938,sentence_4832.txt,He decided to try to shake Sien out of her black mood by acting angrily.,black mood,43,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1939,sentence_4837.txt,She sounded really cheesed off about it when I said how's your revision going.,cheesed off,19,11,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1940,sentence_4839.txt,"Well, you'll have all the time you need to be beautiful this summer and that's what summer is about, for crying out loud.",for crying out loud,101,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1941,sentence_484.txt,"As far as I'm concerned, community care's dead in the water.",dead in the water,42,17,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1942,sentence_4840.txt,"Stick a piece of Christmas tape across the top of the stocking, cut it out and stick it to a folded piece of card.",cut it out,64,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1943,sentence_485.txt,"When he stands alone in such a place confronted by several police officers, usually some of high rank, the dice are loaded against him, especially as he knows there is no one to corroborate him as to what exactly occurred during the interrogation, how it was conducted and how long it lasted",dice are loaded,107,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1944,sentence_4853.txt,Give it a rest for several hours after each test.,Give it a rest,0,14,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1945,sentence_4863.txt,Tonight you marry Manfro Draper and tomorrow you'll be on your way and good riddance.,good riddance,71,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1946,sentence_4864.txt,"Because it's a beta version, I don't propose to harp on about any niggles.",harp on,48,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1947,sentence_4866.txt,A bit hot under the collar.,hot under the collar,6,20,"[0, 0, 1, 1, 1, 1]"
1948,sentence_487.txt,"It was all downhill to the causeway, and the turf was smooth.",all downhill,7,12,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1949,sentence_4874.txt,Mind your own business.,Mind your own business,0,22,"[1, 1, 1, 1]"
1950,sentence_4877.txt,"Regularly, up to three times a week, they would rant and rave in the streets.",rant and rave,48,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1951,sentence_488.txt,But I draw a blank with hazelnuts.,draw a blank,6,12,"[0, 0, 1, 1, 1, 0, 0]"
1952,sentence_4881.txt,Suppose that my private visual experience is strikingly atypical in that systematically I see green where others see red.,see red,113,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1953,sentence_4885.txt,"It means thinking before you speak, trying hard not to get all steamed up and confrontational.",steamed up,63,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
1954,sentence_4892.txt,"It is going too far to say, cogito.",going too far,6,13,"[0, 0, 1, 1, 1, 0, 0, 0]"
1955,sentence_4894.txt,"Well, it was the last straw.",the last straw,13,14,"[0, 0, 0, 1, 1, 1]"
1956,sentence_49.txt,"It was only a suggestion, Robyn; there's no need to blow a fuse.",blow a fuse,52,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1957,sentence_4901.txt,"I pretended not to notice it, and, as the students listened with bated breath, instructed them to turn to page thirty in Jespersen.",bated breath,65,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1958,sentence_491.txt,I'm gon na fall flat on my bum.,fall flat,11,9,"[0, 0, 0, 1, 1, 0, 0, 0]"
1959,sentence_4913.txt,Don't hold your breath waiting for a reply.,hold your breath,6,16,"[0, 1, 1, 1, 0, 0, 0, 0]"
1960,sentence_4919.txt,Styczynski had x-rays after saying that he had pains in his chest and pins and needles in his arms.,pins and needles,70,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1961,sentence_492.txt,McLeish smiled to himself at the swift fall from grace in the postscript.,fall from grace,39,15,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1962,sentence_4923.txt,"Cis, who knew about it, was scared stiff.",scared stiff,28,12,"[0, 0, 0, 0, 0, 0, 1, 1]"
1963,sentence_4938.txt,"The basis for his Scottish policy was his conviction that English safety lay in separating France and Scotland, and that conviction reached fever pitch in 1543.",fever pitch,140,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
1964,sentence_494.txt,It might be a good one and if you could get an appointment as their vet it would be another feather in your cap,feather in your cap,92,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1965,sentence_4944.txt,Tony Rickardsson is raring to go this season.,raring to go,20,12,"[0, 0, 0, 1, 1, 1, 0, 0]"
1966,sentence_495.txt,"While all her instincts balked against becoming too enmeshed with Vitor, she seemed destined to fight a losing battle.",fight a losing battle,96,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1967,sentence_4953.txt,One such problem is particularly close to home for many of my Gravesham constituents.,close to home,33,13,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1968,sentence_4957.txt,"But, deep down, every Russian knows that our strength is in our unity.",deep down,5,9,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1969,sentence_4964.txt,Other critics who could not get worked up about the play also admired the acting.,get worked up,28,13,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1970,sentence_4968.txt,"And, though we give you a finish that's as hard as nails, everything is made to a remarkably gentle formulation.",hard as nails,43,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1971,sentence_4969.txt,They fell head over heels in love and my real Mother returned.,head over heels in love,10,23,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
1972,sentence_497.txt,Yeah but it's a flash in the pan.,flash in the pan,16,16,"[0, 0, 0, 0, 1, 1, 1, 1]"
1973,sentence_4970.txt,God gave them more than four centuries to show a change of heart.,change of heart,49,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1974,sentence_4974.txt,"So let's look on the bright side, Mr. Coles.",look on the bright side,9,23,"[0, 0, 1, 1, 1, 1, 1, 0, 0]"
1975,sentence_4979.txt,Leonora digested this peace of news with mixed feelings as he set her on her feet.,mixed feelings,41,14,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1976,sentence_4980.txt,There are no hard feelings between ourselves and Camra.,no hard feelings,10,16,"[0, 0, 1, 1, 1, 0, 0, 0, 0]"
1977,sentence_4987.txt,"He was a strong, healthy lad and as pleased as punch to be working with Dad.",pleased as punch,36,16,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1978,sentence_499.txt,It was a test that the Three-Ninetieth passed with flying colours destroying thirteen enemy aircraft and achieving excellent bombing results.,with flying colours,46,19,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1979,sentence_4995.txt,The car got all steamed up and misty.,steamed up,16,10,"[0, 0, 0, 0, 1, 1, 0, 0]"
1980,sentence_5.txt,"Its rudder and fin were both knocked out, and a four-foot-long gash in the shell meant even repairs on the bank were out of the question.",out of the question,117,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1981,sentence_50.txt,Blow a gasket.,Blow a gasket,0,13,"[1, 1, 1]"
1982,sentence_500.txt,Another local team off to a flying start are Gloucester Rugby club.,flying start,28,12,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1983,sentence_5006.txt,"For the remainder of the carol I was on tenterhooks, not daring to take my eyes from the lectern.",on tenterhooks,37,14,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1984,sentence_501.txt,This is a fool 's errand.,fool 's errand,10,14,"[0, 0, 0, 1, 1, 1]"
1985,sentence_5012.txt,"He grasped her suddenly nerveless fingers in his hand, sending her a smile with enough voltage to make her weak at the knees.",weak at the knees,107,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1986,sentence_502.txt,You know I don't like him having a foot in the door here.,foot in the door,35,16,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1987,sentence_5021.txt,Soon it was dark and the Christmas evening was in full swing.,in full swing,47,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1988,sentence_503.txt,If they can get a foothold in Europe they will have the chance to be bigger and better.,get a foothold,12,14,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1989,sentence_5039.txt,"Come on, girl, take it easy.",take it easy,15,12,"[0, 0, 0, 1, 1, 1]"
1990,sentence_504.txt,Aunt May is only the front runner.,front runner,21,12,"[0, 0, 0, 0, 0, 1, 1]"
1991,sentence_5046.txt,The market is down in the dumps.,down in the dumps,14,17,"[0, 0, 0, 1, 1, 1, 1]"
1992,sentence_505.txt,But you haven't to let either of them get the better of you.,get the better of you,38,21,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1993,sentence_506.txt,If the money was ploughed back into dog racing  tracks could improve amenities and strengthen security which would encourage more people to go to the dogs.,go to the dogs,140,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1994,sentence_5062.txt,Eva was over the moon.,over the moon,8,13,"[0, 0, 1, 1, 1]"
1995,sentence_5066.txt,My good friends of masher persuasion are in seventh heaven when they have the opportunity of admiring eight pretty faces.,in seventh heaven,41,17,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1996,sentence_5068.txt,"Going Live host Phillip, 30, popped the question yesterday and was' thrilled to bits' when 28-year-old Stephanie said yes.",thrilled to bits,68,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1997,sentence_5071.txt,"Set in extensive gardens, the staff at the Sauerhof go out of their way to make visitors welcome, and with the superb health, fitness and beauty programmes on offer, you're sure to leave feeling on top of the world.",on top of the world,195,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1998,sentence_5072.txt,Most couples feel they are walking on air on their wedding day but for Sellafield's Zoe Whittle and Terry Madrick it was more than just imagination.,walking on air,27,14,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
