,candidate,words,tags,tags_fixed
2258,lose [pron] head,"Ken did not have to put on drag in Carry On Screaming , the first of three 1966 releases , but in Carry On — Do not Lose Your Head , he did get to wear a woman 's frilly corset which did not go all that badly with the curled wig he wore as Citizen Camembert , the ‘ big cheese ’ of the French Revolutionary secret police .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2259,lose [pron] head,There was always something around the corner if you did not lose your head .,O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2260,lose [pron] head,It was weeks since the night of thunder and lightning and losing her head in St Lucia .,O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
2261,lose [pron] head,A few miles away is the ancient town of Lewes with its imposing Norman Castle and Anne of Cleves House ( the former home of one wife who did not lose her head to Henry VIII ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
2262,lose [pron] head,‘ No — Anne would have lost her head in decent privacy within the walls on Tower Green .,O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2263,lose [pron] head,"This does not mean that you have to spend a fortune on tools , but beware of cheap spanners and screwdrivers which may not be strong enough for the job or of cheap hammers which may lose their heads .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2264,lose [pron] head,"‘ We must not lose our heads , ’ said Masklin .",O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
2265,lose [pron] head,PLAYER : I should concentrate on not losing your heads .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2266,lose [pron] head,"A sport , like a new spouse , can be so infatuated with its glamourous partner that it loses its head .",O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2267,lose [pron] head,Many a prey species can afford to dispense with its tail but can never afford to lose its head .,O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2268,lose [pron] head,"After two years of bingeing up Baldwin and bringing Neville along to find that even Neville loses his head , and sells the pass in the first fortnight of serious crisis . ’",O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2269,lose [pron] head,"Since enemy planes had been over the village , ‘ they have all lost their heads ’ .",O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
2270,lose [pron] touch,"She finally made it to university , after which to my regret I lost touch with her .",O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
2271,lose [pron] touch,"‘ I mean , Delia , we have had such a long association and a successful one , I 'd like to think , well , I do not want to just lose touch . ’",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
2272,lose [pron] touch,for a while there I thought I was losing my touch . ’,O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
2273,lose [pron] touch,"For all its Hendrix-derived elements of bravura free expression , dextrous embellishment and luxury , Prince 's music rarely loses touch with James Brown 's locked groove of desire , mesmerizing monotony and crude assertion of repetition .",O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2274,lose [pron] touch,"But Mike will not be losing touch with his beloved Everton : ‘ I will still get the Football Echo sent out to me , so I can keep in touch with Everton .",O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2275,lose [pron] touch,There are a lot of people saying that Mike Martin Pipe is not the force he was etcetera but there 's been a change of policy down at and if anyone thinks that Pipe has lost his touch they 're talking twaddle .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
2276,lose [pron] touch,‘ He 's losing his touch .,O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 1, 1, 1, 0]"
2277,lose [pron] touch,HARRISON Ford is terrified of losing his superstar touch .,O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
2278,lose [pron] touch,The industry had lost its touch and its nerve .,O O O B-IDIOM I-IDIOM I-IDIOM O O O O,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
2279,lose [pron] touch,"Well away from the beaten track he laid her gently on a bed of moss and bracken , and she opened her arms to him , loath to lose his touch for even a second .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
2280,lose [pron] touch,"Come on , you 're losing your touch now .",O O O O O B-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
2281,lose [pron] touch,You have lost your touch and that 's a fact . ’,O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
2282,lose [pron] touch,"Shottermill 's three main strikers , Bob Daynes , Nick Wells and Joe O'Shea , seemed to have lost their scoring touch just when 'Mill needed it most .",O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
2283,lose [pron] touch,Wolves were much sharper and United had to work hard to keep them out and thankfully Wolves have lost their goalscoring touch at the moment .,O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
2284,lose [pron] touch,Her Christmas show proved she has not lost her touch and it 's time she was fully acknowledged as the comic genius she is .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2285,cross [pron] fingers,"‘ Good , ’ said Caspar , meaning it , and Fenella , still curled into her uncomfortable corner , crossed her fingers and tried not to disturb the shining folds of the Robes all about her .",O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2286,cross [pron] fingers,"She took a deep breath , and crossed her fingers .",O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2287,cross [pron] fingers,"Superstition , stop crossing your fingers .",O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 1, 1, 1, 0]"
2288,cross [pron] fingers,"I 'm always crossing my fingers , I will have to be careful about that .",O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2289,cross [pron] fingers,"Will you cross your fingers for me , Juliet ? ’",O O B-IDIOM I-IDIOM I-IDIOM O O O O O O,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
2290,cross [pron] fingers,Branson crossed his fingers that sterling would hold firm .,O B-IDIOM I-IDIOM I-IDIOM O O O O O O,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
2291,cross [pron] fingers,"After 22 months , does he not yet understand that sitting there crossing his fingers and closing his eyes will not bring recovery ?",O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2292,cross [pron] fingers,"In fact , by what we like to think is professional panache ( and crossed fingers , out of sight ) we minimise the panic and disguise it completely from the viewer .",O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2293,cross [pron] fingers,"Lisa took a deep breath , crossing her fingers — perhaps it had sounded worse than it was ! — and forced her eyes to slide round towards the Bentley .",O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2294,cross [pron] fingers,"She wanted to get all of the washing out , then cross her fingers for a dry day with a bit of sunshine and a drying wind .",O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2295,cross [pron] fingers,"At the same time the Americans , like others involved in the Kurdish operation , are crossing their fingers in hope of an agreement between Mr Hussein and the Kurdish leaders negotiating with him in Baghdad .",O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2296,cross [pron] fingers,"Censorship merely confirms the view that sex is dirty and must be hidden away , out of sight and — cross fingers — out of mind .",O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
2297,cross [pron] fingers,I will cross my fingers !,O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 1, 1, 1, 0]"
2298,cross [pron] fingers,‘ Cross your fingers and hope he has another order for me . ’,O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2299,cross [pron] fingers,But of course we were you know crossing our fingers and she went to her every time .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2300,cross [pron] fingers,"Crossing his fingers mentally , he hoped that everyone would assume he was just someone else answering the call to action .",B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2301,cross [pron] fingers,"No we do not I we do not I my my faith we do not celebrate the devil , we do not cross our fingers , we do not say er you know anything about luck or anything like that b",O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2302,cross [pron] fingers,"On the other hand , would it be any safer crawling past the window , crossing fingers and sending up prayers ?",O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
2303,cross [pron] fingers,CROSS your fingers .,B-IDIOM I-IDIOM I-IDIOM O,"[1, 1, 1, 0]"
2304,cross [pron] fingers,The committee of the Canine Supporters Charity crossed their fingers tightly when they took the brave step of hiring the Wembley Exhibition Centre .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2305,cross [pron] fingers,"They find out that they will be competing against three local councillors from Kent , one from each of the main political parties — everyone crosses their fingers that they will not be able to agree on an answer .",O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2306,cut corners,At a time when splashing money around is either impossible of undiplomatic this represents a surprisingly cost-effective way of putting on an event without cutting corners .,O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
2307,cut corners,"Opponents of the building programme "" which in any case may not go ahead as planned because of a lack of funds "" claim that political instability in Russia , antiquated technologies and economic pressures ( to cut corners on safety in order to produce much-needed electricity ) could lead to another major nuclear accident .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2308,cut corners,"Simon Catterall , for the company , said : ‘ This is not a company which cuts corners .",O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
2309,cut corners,WE HAVE N'T CUT CORNERS .,O O O B-IDIOM I-IDIOM O,"[0, 0, 0, 1, 1, 0]"
2310,cut corners,Cutting Corners,B-IDIOM I-IDIOM,"[1, 1]"
2311,cut [pron] mustard,"He is keen to exchange the first gifts , but the laibon 's family first want to see if he can cut the mustard .",O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
2312,cut [pron] mustard,Why not cut the Mustard ?,O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 1, 1, 1, 0]"
2313,ask out,"The bleeding fat girl , he got asked out by her .",O O O O O O O B-IDIOM I-IDIOM O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
2314,ask out,"Yet if she was asked out , she exclaimed : ‘ Oh — but I can not go without Brian ! ’",O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2315,ask out,The question was asked out of politeness only .,O O O B-IDIOM I-IDIOM O O O O,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
2316,ask out,Guess who asked out Nick .,O O B-IDIOM I-IDIOM O O,"[0, 0, 1, 1, 0, 0]"
2317,ask out,He got asked out by that Kate .,O O B-IDIOM I-IDIOM O O O O,"[0, 0, 1, 1, 0, 0, 0, 0]"
2318,ask out,"The producer , a blase+ young woman , toyed with a lettuce leaf and an olive , but on the rare occasions I am asked out to lunch I generally do without breakfast , so I made up for her and discussed the shooting schedule ( you soon pick up the jargon ) with the director .",O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2319,ask out,"And er when I went to school , Miss the old teacher , she used to take me out , er I used to go to the school ready to go to Deerness , we had to ask out a quarter of an hour early .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
2320,ask out,"And er I had to ask out this quarter of an hour early , well I got me hair all combed out all ready to go you see ?",O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2321,ask out,". Look , I tell you what Rich , make it your New Year 's Resolution to ask out Julie on Saturday , no worries",O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
2322,ask out,"The client expresses and believes in different , more rational interpretations — ‘ There is no rule which says somebody must love someone else , it would have been great if she 'd turned up but there are other girls I could ask out .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
2323,ask out,"There was one scene in the film where the rest of the crew goaded his character into asking out a bar girl on a date , but he was so shy and embarrassed .",O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2324,[pron] place in [pron] sun,A place in the sun !,B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[1, 1, 1, 1, 1, 0]"
2325,[pron] place in [pron] sun,A PLACE IN THE SUN,B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM,"[1, 1, 1, 1, 1]"
2326,[pron] place in [pron] sun,"Imperial expansion was driven forward not only by the collapse of order in extra-European societies , but also by intensifying competition from Britain 's European rivals for ‘ a place in the sun ’ .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
2327,add insult to injury,"To add insult to injury , Alan 's not even entitled to unemployment benefit .",O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2328,add insult to injury,"To add insult to injury , Taylor scored a third for Cambridge twelve minutes from time and then seconds from the final whistle Dublin scored a fourth for Cambridge United .",O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2329,add insult to injury,They must needs add insult to injury . ’,O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
2330,add insult to injury,"I took that line , so the main , the main character goes skiing for the first time , can not do it , and is frustrated because everybody else around him can do it including his girlfriend which er adds insult to injury and there is in there of course , a very attractive dashing Austrian ski instructor ; that 's the catalyst really for the drama .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2331,add insult to injury,No penalty was given and insult was added to injury when Brugge equalised through Staelens in the 50th minute .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2332,add insult to injury,"Of course he was released from hospital and he recovered and of course we we , he , we protested to the hunt and they had the audacity to off to offer him some fifty pounds compensation , which was a adding insult to injury .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
2333,add insult to injury,This has added insult to injury of a privatisation carried out against the wishes of the public .,O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2334,alley cat,He may have the morals of an alley cat but raping a semi-comatose girl was beyond him .,O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2335,alley cat,"Watching , Jess was reminded of a pack of alley cats she 'd seen at the rear of Samson 's smithy one night .",O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2336,alley cat,They have the morals of alley cats and minds like sewers …,O O O O O B-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
